Car Index,Station Index,Arrival Time,,,,Velocity,Position
1,7,671.0210228,602.6,68.42102278,,2.285227509,193.2149111
1,8,685.8275889,616.1,69.72758887,,2.185677115,229.4831534
1,1,699.1919474,628.2,70.99194743,,1.989934317,20.27851111
1,2,711.1393907,641.9,69.23939073,,2.606073249,47.49904281
1,3,723.9143189,655.3,68.6143189,,2.496093251,80.30515477
1,5,738.7936882,668.5,70.29368815,,2.550346476,115
1,5,754.8886048,679.8,75.08860481,,2.517646529,135.7176657
1,6,768.7806041,691.9,76.88060409,,2.318799903,168.5407858
1,7,783.6303383,705.3,78.33033835,,2.453839541,196.0796276
1,8,796.5102149,718.8,77.71021489,,2.78277844,228.7906711
1,1,811.2155959,731.6,79.61559593,,1.80356803,24.62475843
1,2,825.6801312,745.1,80.58013116,,2.32157397,56.45123577
1,3,841.6930378,758.4,83.29303779,,2.005867414,79.25504085
1,4,852.1944759,769.3,82.89447592,,2.401925408,111.8296796
1,5,866.1362401,781.8,84.33624014,,2.403968366,135.4929456
1,6,880.4387119,794.4,86.03871195,,2.10454415,162.8666572
1,7,893.311888,808.5,84.81188802,,2.623716899,194.9055724
1,8,907.8946437,822,85.89464365,,1.628730049,228.3825697
1,1,921.7198703,833.9,87.81987031,,1.523484514,23.51720789
1,2,936.7792264,846.8,89.97922643,,1.705746364,50.79492733
1,3,952.4193083,859.9,92.51930833,,1.834413086,75.43310949
1,4,968.3884751,872.8,95.58847509,,1.734505008,103.8676367
1,5,980.9077842,884.8,96.10778424,,2.157872866,132.3982775
1,6,996.1253421,897.5,98.62534214,,2.1442973,163.9090064
2,1,8.147486295,,,,2.692062215,22.08059404
2,2,20.45876235,,,,2.550170346,54.10204966
2,3,36.72797816,,,,2.532471558,83.95341395
2,4,52.0769994,,,,1.654858006,107.6637887
2,5,65.69838617,,,,2.131983317,130.5893095
2,6,80.40792138,,,,2.073231829,158.9312477
2,7,91.74915211,,,,2.536302643,189.009871
2,8,106.2297693,,,,2.139812008,229.2314234
2,1,120.2801652,,,,1.368835974,21.809313
2,2,133.4654033,,,,2.479751125,44.39113697
2,4,146.4700044,,,,2.378123899,86.25
2,4,165.5780776,,,,1.654232405,105.3435231
2,5,178.8135451,,,,2.452408206,132.5263306
2,6,192.7728653,,,,2.718839932,166.7464154
2,8,208.1537469,,,,1.901646439,201.25
2,1,224.689183,,,,1.725121824,0
2,2,241.4493612,,,,1.948998093,28.75
2,3,254.8650153,,,,2.064662448,57.5
2,4,267.2217009,,,,2.630686576,86.25
2,4,281.9158737,,,,2.10851718,108.9051265
2,5,295.0931974,,,,2.398869935,133.6908652
2,6,309.2905595,,,,2.438774963,163.9772501
2,8,324.8122965,,,,2.911934001,201.25
2,8,339.6204791,,,,1.950035593,229.9720193
2,1,354.4491734,,,,1.787466552,18.62378617
2,2,367.6299067,,,,1.933918713,51.61239538
2,3,381.9232009,,,,1.919095105,79.46896055
2,4,395.6345885,,,,2.973529799,114.2236171
2,5,411.5156566,,,,2.509080135,139.7287533
2,6,425.2637944,,,,2.522240052,172.341138
2,8,441.5857933,,,,1.262628393,201.25
2,8,459.1323633,,,,2.565908181,229.3049001
2,1,472.7849753,,,,1.96495733,26.77079163
2,2,487.86731,,,,2.073266099,53.53579891
2,3,502.1425039,,,,2.513859693,80.19230331
2,4,515.0902842,,,,2.273018533,108.0811348
2,5,528.8240736,,,,2.684501644,137.1378124
2,6,544.1640869,,,,2.20447225,164.8386483
2,7,556.0371313,,,,2.69623055,200.546228
2,8,571.5503032,,,,2.636941451,229.8410237
2,1,586.561077,,,,3.050558967,24.6994439
2,2,602.0241645,,,,2.679702173,39.28197292
2,3,614.9936505,,,,2.534255381,68.8366511
2,4,629.6567747,,,,2.536125701,96.96491764
2,5,641.9821445,,,,2.472309922,124.5011638
2,6,654.0422796,,,,2.117595956,159.9718315
2,7,667.5049226,,,,2.261894846,189.6939874
2,8,682.7487972,,,,2.636370412,227.2994871
2,1,694.9347773,,,,2.592890911,20.83665912
2,2,707.3018328,,,,2.813349125,48.20131792
2,3,721.532659,,,,2.498447104,80.32947338
2,4,737.0150847,,,,2.124441683,108.0654034
2,5,751.698191,,,,2.040264623,136.9638219
2,6,767.073163,,,,2.645599981,164.0924588
2,7,781.5232844,,,,2.34914423,199.8973888
2,8,794.7019672,,,,1.970336944,229.814888
2,1,808.928329,,,,2.299294691,26.27529001
2,2,825.2283841,,,,2.001692959,47.85843406
2,3,838.2057888,,,,2.131996952,74.81697887
2,4,850.874568,,,,1.899495725,103.9869909
2,5,862.7014801,,,,2.453883562,132.4504746
2,6,875.8613108,,,,2.104927595,167.2039826
2,7,890.8937812,,,,2.581370326,192.0588899
2,8,905.1522616,,,,2.416366453,228.364263
2,1,918.2851179,,,,3.060970167,23.16063504
2,2,932.8483532,,,,1.730904555,48.37029696
2,3,946.5226591,,,,2.461302698,79.41501618
2,4,961.9702963,,,,2.109985701,111.961062
2,5,975.6471766,,,,2.030283129,138.264167
2,6,992.1189044,,,,1.828988641,167.5404428
3,1,5.67005248,,,,2.628545691,19.74502248
3,2,19.12632182,,,,2.057139604,48.40410466
3,3,35.82112255,,,,2.452563308,74.91498505
3,4,47.64386297,,,,2.265337736,103.5168055
3,5,59.52540612,,,,2.89476302,130.8442928
3,6,73.86318669,,,,1.240415295,169.3050901
3,7,86.92317876,,,,2.335755841,198.0032085
3,8,102.212225,,,,2.515583498,229.5551375
3,1,115.2096622,,,,2.517353279,20.38016915
3,2,128.179041,,,,2.914037522,50.14309758
3,4,143.2271067,,,,1.468884074,86.25
3,5,159.7406409,,,,2.509874469,115
3,6,174.2369541,,,,2.39118592,143.75
3,6,190.6566743,,,,2.536712389,171.6931415
3,8,206.9074352,,,,2.065251918,201.25
3,1,222.1683341,,,,2.244603323,0
3,2,238.426071,,,,2.453959879,28.75
3,2,251.649802,,,,3.212554122,56.65827079
3,3,265.0454222,,,,1.761541022,81.82907355
3,4,279.0252767,,,,1.938365974,108.8579727
3,5,290.8999168,,,,2.89965227,142.0736279
3,6,305.7958746,,,,2.106692579,172.3577234
3,7,320.7700982,,,,2.480074446,194.9666404
3,8,334.8115881,,,,1.66227363,228.6964779
3,1,348.7840527,,,,2.037216775,21.17723673
3,2,364.5855157,,,,1.728063965,54.93996425
3,3,378.3897442,,,,2.042500647,84.08415351
3,4,395.3734904,,,,1.984998192,111.1028505
3,5,409.912979,,,,2.102853544,136.3221408
3,6,425.2008099,,,,2.168314707,164.4045465
3,8,440.4791253,,,,2.119946734,201.25
3,8,457.347382,,,,2.133536783,229.756327
3,1,471.7777227,,,,2.699338025,18.74559396
3,2,485.9552539,,,,1.974646237,51.03253135
3,3,499.7327845,,,,2.468442434,74.18410156
3,4,512.0463736,,,,2.484916312,108.6387675
3,5,526.3609767,,,,2.113332826,132.8627228
3,6,540.6887191,,,,2.000607874,157.6862203
3,7,555.7761107,,,,1.825363611,184.6241661
3,8,570.2984405,,,,2.040679447,228.1276929
3,1,585.2332692,,,,1.83425275,6.532334553
3,2,595.2256377,,,,2.955590926,29.69567726
3,3,608.122461,,,,2.018533847,69.06798658
3,4,622.5455016,,,,1.80303724,98.36314118
3,5,634.1963746,,,,2.837718929,125.8105326
3,6,648.1260573,,,,2.175372803,156.2550008
3,7,662.3959262,,,,1.713191534,191.5319582
3,8,676.9253669,,,,2.4561255,227.4933894
3,1,691.8828399,,,,2.074704911,12.60098015
3,2,703.9966326,,,,2.953712852,44.39167688
3,3,719.1629764,,,,2.673105749,75.93873775
3,4,733.7508875,,,,2.125584928,114.7182545
3,5,748.3720645,,,,1.756894772,142.974118
3,6,763.8952293,,,,2.317746331,167.9620385
3,7,780.9474954,,,,2.888435319,195.0084735
3,8,793.6779033,,,,3.300562196,229.4047953
3,1,807.852038,,,,2.225499788,26.99415812
3,2,820.4116784,,,,3.248461379,50.72438167
3,3,832.8432009,,,,2.825962245,81.81664154
3,4,845.0767086,,,,2.684238028,114.4087462
3,5,858.0967281,,,,2.626806344,141.4706158
3,6,873.3453015,,,,2.055908531,171.2097116
3,7,887.3332266,,,,2.402956002,195.7038832
3,8,904.0767845,,,,1.88057908,226.4831541
3,1,916.459107,,,,2.618492272,16.51518765
3,2,927.5738261,,,,3.28531031,52.46835885
3,3,943.745681,,,,1.797779592,85.60828873
3,4,960.5300315,,,,1.74340853,110.7827488
3,5,972.9451727,,,,3.079568604,136.4210141
3,6,989.4072653,,,,2.572862646,166.2796918
4,1,2.244212272,,,,2.562146225,23
4,2,14.70469903,,,,2.608452753,45.99572244
4,3,31.19942128,,,,1.862303497,69.20663595
4,4,42.57477579,,,,2.648959876,97.45336682
4,5,55.06711123,,,,2.657412164,126.3775703
4,7,71.28750905,,,,2.501725642,172.5
4,7,85.53313986,,,,1.936690127,185.9920571
4,8,99.05606878,,,,2.469852464,228.6922895
4,1,111.8848087,,,,2.852728267,18.53360478
4,2,125.6543987,,,,1.660277104,54.03587166
4,4,142.0290434,,,,1.798213879,86.25
4,4,158.591893,,,,2.329593623,110.6683958
4,6,171.4003227,,,,2.187700282,143.75
4,6,190.3386018,,,,1.639960154,167.2497308
4,7,204.3137941,,,,1.554974554,191.1579143
4,8,217.5693938,,,,2.191616782,228.5895159
4,2,235.818008,,,,1.679354396,28.75
4,2,251.3877895,,,,0.964274578,50.48647294
4,3,262.5357296,,,,2.620260943,77.00549751
4,4,275.8566144,,,,2.714704672,109.2086206
4,5,290.3217882,,,,2.635917767,142.5220652
4,6,305.7283391,,,,2.135476265,167.9912048
4,7,318.2365616,,,,2.320632998,200.8267377
4,8,332.2291909,,,,2.015427616,228.3634826
4,1,345.0668423,,,,2.735931875,27.03339368
4,2,363.1040684,,,,2.403998634,54.51823406
4,3,377.3293546,,,,2.581137531,81.76314214
4,4,393.4101891,,,,1.436536232,105.7062185
4,5,406.3807029,,,,2.377178123,131.1553872
4,6,421.4672866,,,,2.50784423,161.8498546
4,8,437.7908945,,,,2.694852856,201.25
4,8,454.6997506,,,,1.805110826,228.0190761
4,1,468.0714785,,,,2.604934603,7.276835825
4,2,482.6799996,,,,1.971127864,40.59929117
4,3,494.844723,,,,2.245690998,72.48672517
4,4,509.4864353,,,,2.010722117,103.3904656
4,5,521.209267,,,,2.328856821,134.8411158
4,6,533.2840798,,,,1.893098281,169.8311842
4,7,546.6678794,,,,2.292369272,192.7636654
4,8,559.4137978,,,,2.027522987,229.781644
4,1,573.1206171,,,,2.070671409,16.13900005
4,2,585.8182726,,,,2.579157406,48.35142152
4,3,599.6103355,,,,1.881803976,80.89540603
4,4,613.3183718,,,,1.703160584,110.1341966
4,6,627.8745831,,,,2.307097804,143.75
4,7,640.6583721,,,,2.447534399,172.5
4,8,656.7234479,,,,2.348605546,201.25
4,8,671.3639609,,,,1.660643837,229.430502
4,1,684.0990728,,,,2.802229726,21.69458146
4,2,699.5587187,,,,1.960234219,55.99863514
4,3,715.3055674,,,,2.484009186,86.11440473
4,4,733.6183378,,,,1.443800485,110.3035189
4,5,747.9304433,,,,2.892020757,140.3443167
4,6,761.9373095,,,,2.399606508,167.8514912
4,7,778.7866278,,,,4.054188902,197.2510746
4,8,792.0401155,,,,4.848360495,224.8654471
4,1,807.0630728,,,,2.083140563,13.68329422
4,2,818.3258853,,,,2.436809966,40.82685214
4,3,831.2744048,,,,2.187077937,70.53517026
4,4,844.8564399,,,,1.945496901,103.0728414
4,5,857.2289884,,,,2.227563201,134.0428523
4,6,872.7177014,,,,1.642127653,163.5653907
4,7,885.0251873,,,,2.52674646,185.9629366
4,8,899.1138063,,,,2.259843703,228.0055295
4,1,911.7866424,,,,2.725446934,18.39623257
4,2,926.0422687,,,,2.121467152,50.000972
4,3,943.3887344,,,,1.119349401,78.8628515
4,4,958.1110626,,,,2.378566439,99.79405459
4,5,970.5652985,,,,2.43780045,128.7972041
4,6,986.9896049,,,,2.588801789,158.5560504
4,7,999.7486968,,,,1.969178807,187.941352
5,2,10.29431531,,,,2.506193333,49.41722122
5,3,22.04765624,,,,2.375035496,80.85146414
5,4,35.95080487,,,,1.889524309,112.7646697
5,6,48.52976263,,,,2.201057421,143.75
5,6,62.91827191,,,,2.25818138,168.8942589
5,8,77.65477942,,,,2.343116221,201.25
5,1,93.46213063,,,,1.927550307,0
5,2,108.3035369,,,,2.40422006,28.75
5,3,123.5679227,,,,2.694930441,57.5
5,4,138.9714411,,,,1.909428188,86.25
5,4,156.732511,,,,2.500925324,111.2272011
5,5,169.3501214,,,,2.965873143,142.8055063
5,6,187.1371403,,,,2.092518543,166.0135208
5,7,197.8236006,,,,2.188082834,201.1445096
5,8,212.2350236,,,,2.047195643,228.1862005
5,1,227.4806442,,,,2.448039522,24.03204881
5,2,244.1144182,,,,1.589069882,55.58502347
5,3,259.0076449,,,,2.578762232,86.04713882
5,4,273.7232776,,,,2.269317334,114.4551568
5,5,289.855941,,,,3.662976247,142.6416385
5,6,303.6169622,,,,3.306491651,168.0208354
5,7,318.0541707,,,,2.138644658,197.0534286
5,8,331.4171958,,,,1.925896932,227.9772526
5,1,344.4394121,,,,1.888903002,24.08279157
5,2,361.8637325,,,,1.741010162,48.33068795
5,3,375.5910289,,,,1.615239082,75.17963355
5,4,386.9406123,,,,2.908239212,97.62651451
5,5,401.082567,,,,2.060645539,133.4034637
5,6,417.2205533,,,,1.844675378,159.7634146
5,7,431.2824754,,,,2.543522814,186.8871235
5,8,446.5986593,,,,2.211163239,228.3258404
5,1,459.8282143,,,,2.382045045,22.56849045
5,2,474.1058684,,,,2.376169175,57.30699528
5,3,488.7159747,,,,1.898400748,85.01629461
5,4,503.7126218,,,,2.514914014,113.0683205
5,5,517.3838347,,,,2.276516366,140.2490142
5,6,531.874319,,,,2.398771454,168.2535101
5,7,542.9658866,,,,2.557099284,200.3031038
5,8,553.9182762,,,,2.608851767,227.751303
5,1,567.030322,,,,2.563589946,27.66890993
5,2,582.2711535,,,,2.134353831,53.24526032
5,3,596.7648776,,,,1.947125893,82.87834033
5,4,610.461446,,,,2.638605256,110.2267183
5,6,623.7627114,,,,2.187963387,143.75
5,7,637.5235187,,,,3.212128771,172.5
5,8,652.1273056,,,,1.617974667,201.25
5,8,666.3478698,,,,1.952199944,228.6578098
5,1,681.5812854,,,,2.448980495,27.24421487
5,2,698.7928078,,,,1.82103071,52.63220457
5,3,715.2509801,,,,1.988539555,70.95925896
5,5,730.3654776,,,,1.705545767,115
5,5,746.7528296,,,,1.610189787,130.9342717
5,6,760.0001132,,,,1.751974483,161.2825831
5,7,777.800259,,,,1.359887233,183.9741325
5,8,790.1342062,,,,2.309065835,229.9150206
5,1,799.8303848,,,,2.965085648,0
5,2,811.4836825,,,,2.481322518,34.42873487
5,3,824.0890963,,,,2.595133402,69.62940317
5,4,838.7257908,,,,1.851952164,97.56930136
5,5,852.8712455,,,,2.094299017,126.6494773
5,6,867.2768277,,,,1.999079915,154.2948837
5,7,878.9750894,,,,3.003591254,185.6017909
5,8,891.4428032,,,,1.630791354,229.8492024
5,2,907.9877178,,,,2.358164697,28.75
5,2,922.5074377,,,,2.46354844,53.21915827
5,4,936.7892325,,,,2.686155673,86.25
5,4,951.7181592,,,,2.581694835,101.6032759
5,5,964.4315742,,,,2.228708655,133.8118975
5,6,981.6033487,,,,1.340305126,160.4038701
5,7,992.9902207,,,,2.41745162,188.9837078
6,2,7.069193497,,,,2.305873551,53.12943547
6,3,19.77462248,,,,2.098089476,82.73176231
6,4,34.76779265,,,,2.101562903,112.3651138
6,5,47.06977626,,,,1.954469496,142.9184418
6,7,61.32152635,,,,2.164230842,172.5
6,8,74.61078396,,,,2.17710338,201.25
6,8,89.27219448,,,,2.657941529,229.4873947
6,2,107.4880784,,,,2.309013798,28.75
6,3,122.1982857,,,,2.081765424,57.5
6,4,138.7902653,,,,2.389359011,86.25
6,4,155.2239499,,,,1.830253881,98.97805729
6,5,169.0316676,,,,2.182462204,124.274567
6,6,184.0372972,,,,1.918156004,155.3611216
6,7,197.7753893,,,,1.912429555,184.0565834
6,8,211.3490313,,,,1.774776702,228.542279
6,1,225.5534077,,,,2.232445478,26.82066554
6,2,242.9093255,,,,2.363145543,54.04989195
6,3,258.9289788,,,,1.50587506,80.13017872
6,4,273.4831863,,,,2.277707229,100.7381694
6,5,289.5533561,,,,1.380360564,130.775462
6,6,302.2623045,,,,2.191832496,151.5011889
6,7,316.0919132,,,,2.232938281,180.0073633
6,8,330.3669072,,,,1.818018678,229.8790723
6,1,341.9685555,,,,2.652536541,15.02740806
6,2,356.5970705,,,,1.971528523,41.66614743
6,3,368.7373274,,,,2.66323581,73.4708755
6,4,380.9667276,,,,1.998674982,110.9844124
6,5,396.06155,,,,2.116796637,136.0942058
6,6,410.3160402,,,,1.901871658,168.0051342
6,8,425.6356314,,,,2.503180915,201.25
6,1,442.0405841,,,,2.042944874,0
6,1,457.2331712,,,,1.634033951,27.18599352
6,2,474.0246433,,,,2.296137202,51.84282674
6,3,488.0661091,,,,2.172866126,76.61200297
6,4,502.9445322,,,,1.975839971,102.4441644
6,5,515.8459649,,,,2.009421412,130.1882206
6,6,530.104042,,,,2.361643871,162.7676341
6,7,542.5955857,,,,2.095196039,193.014944
6,8,553.0563273,,,,2.719823758,228.6220384
6,1,566.6086126,,,,2.31076407,23.16211118
6,2,580.2776979,,,,2.468324894,49.25669579
6,3,595.0332691,,,,1.941955822,79.39177226
6,4,608.652429,,,,2.160279318,110.259483
6,5,621.3595831,,,,2.324060687,139.0174942
6,6,636.5460564,,,,1.839060833,166.0978677
6,7,649.7436231,,,,1.749201048,196.1667302
6,8,665.6603428,,,,2.095645022,228.596156
6,1,680.9664234,,,,2.0976183,13.66303924
6,2,696.1197087,,,,1.631238754,42.9991074
6,3,707.5615474,,,,2.448862337,71.80562032
6,4,722.9825832,,,,1.987827316,100.9697558
6,5,738.7936882,,,,1.633161073,131.3587499
6,6,753.5973848,,,,2.054916925,161.9929249
6,7,765.0963619,,,,2.341445675,190.9960473
6,8,778.6911606,,,,2.286321898,228.0200435
6,1,790.0974037,,,,2.322854067,22.91980581
6,2,802.1857114,,,,2.327510031,52.83479797
6,3,817.6845712,,,,1.99524355,82.01629962
6,4,829.3137234,,,,2.307164138,113.8089606
6,5,844.7059727,,,,2.062795053,140.0451797
6,6,858.17008,,,,2.821203497,169.2197341
6,8,873.7652564,,,,2.099523766,201.25
6,1,890.0912793,,,,1.257154328,0
6,2,906.0753467,,,,2.344031684,28.75
6,3,920.7697646,,,,2.666633305,57.5
6,3,933.7591213,,,,2.187262965,72.85890685
6,5,946.5290393,,,,2.869192671,115
6,5,959.9724437,,,,1.579551022,137.6648064
6,6,972.5784412,,,,2.129189505,170.8992226
6,7,987.9161616,,,,1.911278744,198.6180172
7,2,5.173788381,,,,2.199926755,49.51890167
7,3,18.09774563,,,,2.078394905,77.22693298
7,4,33.51401806,,,,1.776175709,110.1360705
7,5,46.64431135,,,,1.766877505,138.1221034
7,6,59.94966987,,,,1.888599015,165.8554878
7,7,72.23707934,,,,2.295299405,200.2128669
7,8,86.33757154,,,,2.96281837,227.616615
7,1,100.744093,,,,2.337882561,23.56576114
7,2,118.4856197,,,,1.270743537,51.7684624
7,3,131.9804202,,,,1.94237893,77.88445684
7,4,146.4700044,,,,1.699935535,109.487283
7,5,160.1080615,,,,2.224773522,142.9325723
7,6,175.1022166,,,,1.858435433,170.8919655
7,7,188.7850364,,,,2.886582306,198.7332109
7,8,208.1537469,,,,2.07182883,228.7403972
7,1,224.689183,,,,2.285807344,22.98782513
7,2,241.4493612,,,,3.171663365,47.91114124
7,3,254.8650153,,,,2.686171897,72.68421706
7,4,267.2217009,,,,2.452233874,102.1220284
7,5,280.1539728,,,,2.544258761,135.2441446
7,6,292.6818228,,,,3.092608041,161.9675302
7,7,306.5786021,,,,2.348564927,193.0082448
7,8,324.8122965,,,,1.835521514,229.5960368
7,1,336.7951708,,,,2.25623319,22.5052814
7,2,348.5658133,,,,2.276558552,55.82465164
7,3,363.9389823,,,,2.264899857,79.81173795
7,4,378.9576028,,,,1.920933937,110.6976442
7,5,392.4448614,,,,2.408409876,141.6145247
7,6,407.9526495,,,,2.76729642,168.8279229
7,8,424.5643293,,,,2.062103912,201.25
7,1,441.5857933,,,,2.253255993,0
7,1,456.2760268,,,,2.411123025,26.14770282
7,2,471.5608649,,,,1.879264015,46.75174689
7,3,483.6304943,,,,2.472810588,75.79969611
7,4,496.5898497,,,,2.835260036,107.5916575
7,5,509.0968682,,,,2.299276933,138.791934
7,6,525.9830286,,,,2.022078975,165.5546279
7,7,538.6651391,,,,2.297962176,192.2422949
7,8,551.0512617,,,,2.530847513,227.0084278
7,1,564.1904129,,,,1.946548103,22.42983438
7,2,576.9380629,,,,2.314394562,54.64570411
7,3,591.5016606,,,,2.56756056,80.52607369
7,4,606.4580289,,,,2.294660274,108.4040253
7,5,619.323274,,,,2.215846631,139.5621078
7,7,633.0648598,,,,2.179607866,172.5
7,7,646.8375708,,,,1.612479809,194.2147041
7,8,659.673272,,,,2.219886794,229.1507911
7,1,673.7739991,,,,2.297347966,23.28477846
7,2,687.2302114,,,,2.013127901,50.05888057
7,3,701.6631433,,,,1.697501853,79.90540816
7,4,715.9245033,,,,1.876641779,113.7784978
7,5,731.2064083,,,,2.216387059,143.4418171
7,6,748.4842461,,,,2.118646071,164.2225945
7,7,760.7170364,,,,2.312769361,193.7550296
7,8,774.3447793,,,,2.27156464,229.5490319
7,1,787.5874767,,,,2.531778636,19.17656607
7,2,800.1813368,,,,2.121908528,47.12109225
7,3,815.5626747,,,,2.796262309,80.43765101
7,4,828.7974882,,,,2.349323469,111.0779048
7,5,842.9099531,,,,2.34983082,137.2517457
7,7,857.0073614,,,,2.473160688,172.5
7,8,871.0661446,,,,1.629952679,201.25
7,1,885.3234438,,,,2.297957841,0
7,1,900.0114201,,,,1.733585464,20.95916716
7,2,913.4113956,,,,2.847232029,52.73196863
7,3,927.6368153,,,,2.821488999,81.24236467
7,4,943.108868,,,,2.622496232,107.915748
7,5,956.1199606,,,,2.301829848,134.7805634
7,7,971.8266164,,,,1.402701717,172.5
7,8,986.5390821,,,,3.115632582,201.25
8,2,1.545895631,,,,2.479684434,53.66666667
8,3,13.75638249,,,,2.518715998,79.13584447
8,4,30.77558994,,,,2.146554479,109.0133799
8,5,43.45908962,,,,2.222475309,136.630237
8,6,56.431447,,,,1.976817358,168.725108
8,7,71.78522846,,,,2.354766845,200.0779868
8,8,84.24778373,,,,2.597938396,227.4972482
8,1,98.52659972,,,,2.21624674,25.62054042
8,2,113.9752386,,,,2.041182478,51.48870288
8,3,127.6735658,,,,2.494715392,79.58286933
8,4,143.2271067,,,,2.078696452,112.5095901
8,5,159.7406409,,,,1.862382322,136.8026057
8,6,174.2369541,,,,1.926138199,167.0362559
8,7,187.913144,,,,1.979123655,193.7789509
8,8,206.9074352,,,,2.02211316,226.8767936
8,1,222.1683341,,,,2.499737143,14.10376356
8,2,238.426071,,,,3.808535163,47.56710033
8,3,249.8147864,,,,2.63342261,80.75942096
8,4,261.9701743,,,,1.673860642,113.1348411
8,5,276.8108162,,,,2.25624881,133.7764333
8,6,289.276131,,,,2.475973518,166.9509055
8,7,303.0693292,,,,1.746324848,199.8284159
8,8,320.0017745,,,,2.002303458,229.1104397
8,1,334.0274079,,,,2.119595527,20.23569148
8,2,347.8299006,,,,1.679951161,48.20643958
8,3,361.0963568,,,,2.253308607,73.95341268
8,4,376.7178819,,,,1.779344384,108.446217
8,5,391.558187,,,,1.908610937,138.8093504
8,6,406.6256947,,,,1.394445443,170.1576335
8,7,421.8000847,,,,2.418678538,199.9377321
8,1,440.4791253,,,,2.030776845,0
8,1,455.1967383,,,,1.919983093,19.95173634
8,2,465.8414699,,,,3.158262481,48.22035075
8,3,479.4044109,,,,2.016639151,85.64365929
8,4,493.9769174,,,,3.032734704,112.3047612
8,5,506.9405094,,,,3.142306525,143.6131149
8,6,522.5482607,,,,2.628064401,165.1455387
8,7,534.7452726,,,,1.639169574,196.5855084
8,8,546.2129346,,,,2.43939409,225.0606531
8,1,560.9435547,,,,2.023342888,25.43687146
8,2,575.7047832,,,,2.245209549,49.1314573
8,3,589.2723359,,,,2.468704285,74.67329674
8,4,603.5835404,,,,2.693504474,102.6544462
8,5,617.4333002,,,,2.510798537,129.703602
8,6,629.2161833,,,,2.064481639,169.7302911
8,8,642.4745419,,,,2.264782877,201.25
8,8,656.8290727,,,,2.128276381,229.7752011
8,1,671.3950728,,,,2.37989062,21.47453375
8,2,683.533914,,,,2.583413654,55.91772302
8,3,697.9255381,,,,2.711537901,82.36635181
8,4,715.2736054,,,,1.618018444,111.6603
8,5,731.0673609,,,,2.085629688,142.4657647
8,6,744.5773144,,,,1.889789842,171.6354024
8,7,757.4763456,,,,2.590508854,197.6192803
8,8,769.4161273,,,,2.25741319,229.0333703
