Car Index,Station Index,Arrival Time,,,,Velocity,Position
2,4,562.9512171,,,,2.912958771,106.0016358
2,5,579.7142971,,,,2.186487246,134.8133934
2,6,594.7144863,,,,2.25111982,167.2122242
2,7,608.3533608,,,,2.33798478,193.9822306
2,8,625.0040682,,,,2.015163072,229.0317117
2,1,642.5262042,,,,2.07768124,21.94314329
2,2,655.1723387,,,,2.240030863,51.80374801
2,4,671.1059782,,,,2.423186513,86.25
2,4,686.3008705,,,,2.439147101,110.2551377
2,5,701.0702485,,,,2.10308116,136.2692533
2,6,715.0698771,,,,2.377899425,165.8710212
2,7,728.7743657,,,,2.673188503,191.435645
2,8,741.5949629,,,,2.706630313,229.8419935
2,1,755.4351025,,,,2.465088167,19.78395842
2,2,769.485446,,,,2.461286089,47.81649456
2,3,783.0072814,,,,2.987878167,76.81542152
2,4,796.9748903,,,,3.073370807,106.3216524
2,5,810.8370726,,,,2.230806902,137.9862649
2,6,824.7001079,,,,2.448908216,165.4624327
2,7,838.0883058,,,,2.013498159,197.1366572
2,8,852.8819019,,,,2.254288281,229.7021401
2,1,870.3854487,,,,1.917300533,23.93625695
2,2,885.8342855,,,,2.282732925,52.94059281
2,3,901.9838815,,,,2.40794369,80.09731863
2,4,915.4035883,,,,2.564329242,107.4372708
2,5,931.1381332,,,,1.957668894,137.5433778
2,6,945.9326247,,,,2.4866996,164.2507673
2,7,958.95583,,,,2.288404571,194.7220567
2,8,973.1313668,,,,2.228400177,228.6414388
2,1,990.001115,,,,1.257675094,22.08752746
3,1,5.618620159,,,,2.13887143,21.07555826
3,2,18.32533503,,,,2.207317311,51.34089584
3,3,34.0434477,,,,2.146272934,77.88208696
3,4,47.81509303,,,,2.622477567,107.9101312
3,5,62.66337511,,,,2.021219369,134.4650742
3,6,79.55652602,,,,1.259607913,161.7809725
3,7,91.70238675,,,,2.30976233,182.3283927
3,8,107.2011039,,,,1.2019134,229.9646917
3,1,120.6344533,,,,2.335816661,22.57581652
3,2,139.9451911,,,,2.502007233,51.38619967
3,3,154.3659339,,,,2.368546094,77.21375154
3,5,174.0886888,,,,3.226884912,115
3,5,188.6807739,,,,2.461297284,136.8849415
3,6,204.5124752,,,,2.182372445,166.9864369
3,7,220.3333022,,,,2.037398521,196.3501167
3,8,233.8374559,,,,2.975561273,229.6017883
3,1,249.2320371,,,,2.115124154,22.68592808
3,2,263.7586898,,,,1.938999712,50.08419178
3,3,276.5899359,,,,2.567371583,82.2367645
3,4,293.5273636,,,,2.00611526,108.854345
3,5,306.9303814,,,,2.495193474,138.4041597
3,7,339.4569924,,,,2.455684047,172.5
3,8,373.9864731,,,,2.534312462,201.25
3,8,388.5550605,,,,2.285259258,228.534853
3,1,402.5231846,,,,1.971624882,21.92319262
3,2,416.7682015,,,,1.715709681,49.92296271
3,3,429.832562,,,,2.422380609,75.25806186
3,4,443.2055059,,,,2.531053153,102.8709366
3,5,456.5757671,,,,2.65105985,139.2932626
3,6,469.1952365,,,,2.49119391,165.0908633
3,8,484.4911426,,,,2.104172088,201.25
3,1,499.1871481,,,,2.117363529,0
3,1,512.2377726,,,,2.010306401,20.8460288
3,2,526.5711342,,,,1.515060547,51.15041049
3,3,542.8621493,,,,1.649605238,80.56813528
3,4,559.8621366,,,,2.351623539,108.711248
3,5,575.6270989,,,,2.684562859,136.2414384
3,6,592.3655327,,,,1.767549625,163.2254503
3,7,605.2447993,,,,2.361044831,192.2802881
3,8,622.8207702,,,,1.64254887,227.2586599
3,1,639.2500247,,,,2.912616603,16.66559628
3,2,652.6294041,,,,1.900545621,52.88034271
3,4,667.8206825,,,,2.717988457,86.25
3,4,684.3555749,,,,2.184321505,102.2099242
3,5,697.5132071,,,,2.193203867,134.800443
3,6,712.2821315,,,,2.084101208,161.9577196
3,7,725.1029617,,,,2.484867064,194.1210367
3,8,737.8381515,,,,1.881921432,229.2052013
3,1,751.7978933,,,,2.974731509,19.07502878
3,2,765.5511185,,,,1.640399626,52.68257244
3,3,779.8496632,,,,2.335674791,80.99739134
3,4,794.1511674,,,,2.496973378,109.8423658
3,5,808.2533729,,,,2.177660082,137.5764402
3,6,821.8263508,,,,2.123306014,164.2899735
3,7,836.0454219,,,,2.157780271,194.9395141
3,8,850.0049002,,,,2.75658807,229.8981737
3,1,867.8747609,,,,1.877603584,18.4956104
3,2,883.8369396,,,,1.85830444,42.75541605
3,3,899.4287215,,,,2.496778998,74.10452621
3,4,912.4543846,,,,2.457517779,106.7117896
3,5,927.9677185,,,,2.15968285,131.8512554
3,6,942.6152828,,,,2.071318409,163.4788333
3,7,956.1032124,,,,2.100980139,195.5694445
3,8,969.7447681,,,,2.087862962,228.6787997
3,1,984.7036637,,,,2.030752608,23.31715163
3,2,999.0651116,,,,2.379762425,52.12931041
4,1,2.030540186,,,,2.83175878,23
4,2,15.53502295,,,,1.714644527,49.54050582
4,3,30.14463646,,,,1.7733636,77.50235139
4,4,45.11159278,,,,1.875060524,104.7328995
4,5,58.06965018,,,,2.668177904,132.0481247
4,6,71.04671329,,,,3.100489021,167.3824193
4,7,83.51037192,,,,2.128594723,194.9389289
4,1,101.1342681,,,,2.694195428,0
4,1,117.9911878,,,,2.068262377,24.61181226
4,2,137.5016329,,,,2.163007952,50.66644005
4,3,150.5508304,,,,3.189211521,77.63462024
4,4,168.2978685,,,,1.795699205,106.3071692
4,6,185.8915706,,,,2.80087112,143.75
4,6,201.9860672,,,,2.0595319,168.0956637
4,7,217.9283317,,,,2.053470366,196.8405887
4,8,231.5108412,,,,2.539843864,226.9938025
4,1,246.3650319,,,,2.068022764,23.36730716
4,2,259.9341363,,,,2.960013288,52.86940819
4,3,275.026767,,,,1.965679046,81.53444004
4,4,290.463903,,,,1.867887394,107.6373431
4,5,304.7879262,,,,2.117449088,133.000312
4,7,337.2649131,,,,1.079340497,172.5
4,8,371.090404,,,,1.56977292,201.25
4,8,385.9680027,,,,2.030306554,229.1830464
4,1,399.0606561,,,,2.057896779,19.22429097
4,3,412.3519314,,,,2.42117334,57.5
4,3,425.2949026,,,,2.684073797,82.18110148
4,5,438.4134045,,,,2.812460737,115
4,5,454.8946518,,,,1.222421385,136.0608114
4,6,466.2211056,,,,2.583388773,163.2599739
4,8,480.3648078,,,,2.253013449,201.25
4,8,493.8450417,,,,1.96120112,228.7944662
4,1,508.3060479,,,,2.869450575,19.02788979
4,2,522.3801535,,,,2.436130608,53.02695662
4,3,539.4177708,,,,2.054373343,80.73909166
4,4,557.1879194,,,,2.074792571,110.1550757
4,5,572.8301588,,,,1.968971161,139.4861012
4,6,587.1184101,,,,2.06134875,162.2654969
4,7,601.4457559,,,,1.948313816,189.5100493
4,1,614.1682419,,,,2.481162298,0
4,2,635.1010393,,,,2.14642205,28.75
4,2,650.1987036,,,,1.732496761,51.30446231
4,4,664.9748222,,,,2.69427205,86.25
4,4,678.500175,,,,1.925984926,109.727959
4,5,693.4326211,,,,2.092444991,138.3590452
4,6,707.2237013,,,,1.935527493,167.3969236
4,7,722.2340101,,,,1.852263668,193.8088137
4,8,733.7923733,,,,2.06422021,228.5170789
4,1,748.5455086,,,,2.428680009,24.5005525
4,2,762.6143783,,,,2.634808981,49.91559619
4,3,777.6008019,,,,2.48416946,77.63267396
4,4,792.0856131,,,,2.261495971,107.3282005
4,5,805.4184219,,,,2.298503292,136.5794602
4,6,817.9597266,,,,2.365844852,163.910177
4,7,833.1208953,,,,1.802754086,190.4005309
4,8,847.3778699,,,,1.756438025,229.2594359
4,1,862.4133367,,,,2.267303866,19.19278739
4,2,875.902511,,,,2.052181127,47.78626851
4,3,894.5642646,,,,1.689798447,78.42973793
4,4,909.0817904,,,,2.780779971,105.0432282
4,5,922.4582315,,,,2.76794736,135.5146814
4,6,938.2600052,,,,2.359271785,168.1186175
4,7,953.3994479,,,,2.632989384,196.6093194
4,8,967.5389701,,,,2.31395402,228.4314693
4,1,982.0283756,,,,2.425665771,23.46027135
4,2,996.808294,,,,2.043177702,53.06069501
5,2,10.8929563,,,,2.282725574,51.49409564
5,3,25.2118361,,,,1.926830159,80.71916432
5,4,39.63598259,,,,2.508139222,109.6737706
5,5,53.68393237,,,,2.113477913,137.0451717
5,6,69.39614119,,,,2.438004104,165.2781996
5,7,80.54547164,,,,2.800944291,197.1150154
5,1,97.47857487,,,,2.809145529,0
5,1,115.9903837,,,,2.055100006,24.36603871
5,2,134.3423473,,,,1.597108463,51.06290141
5,3,147.8494167,,,,2.181114586,78.3066005
5,4,163.4569515,,,,2.300188985,108.4274068
5,5,183.0799053,,,,2.571845191,138.1831987
5,6,199.847554,,,,2.272058642,168.4213982
5,7,215.7810345,,,,2.28127455,196.7636838
5,8,229.1593605,,,,3.108278261,226.4977735
5,1,243.762211,,,,1.88036751,20.18353637
5,2,258.3697542,,,,2.260138024,46.99288516
5,3,272.6278199,,,,1.720213941,75.40285745
5,4,286.5222002,,,,3.370589933,103.3929273
5,5,299.71121,,,,2.638435926,137.7364336
5,7,335.5990879,,,,1.3238825,172.5
5,8,369.5542775,,,,1.739918929,201.25
5,8,382.7445102,,,,2.141379943,229.0269026
5,1,394.4317995,,,,2.760139556,23.42883444
5,2,408.6386384,,,,2.049455749,53.47201336
5,3,423.7789612,,,,2.118885382,81.37651275
5,4,434.8416071,,,,2.223343421,109.9179006
5,5,448.6045225,,,,2.801353485,139.472431
5,6,462.6443981,,,,2.232069598,167.3873966
5,7,474.8849637,,,,1.672730357,195.91184
5,8,490.1808996,,,,2.831324153,229.690319
5,1,504.9179045,,,,3.029999144,24.01996793
5,2,520.5440272,,,,2.200865279,50.65394338
5,3,536.7352456,,,,1.798991514,81.86410295
5,4,554.8527827,,,,2.52031105,107.2744757
5,5,570.6646122,,,,2.105198857,136.204628
5,6,582.1534554,,,,2.557796334,163.3485391
5,7,595.4200579,,,,2.358951663,194.8380163
5,8,608.8092201,,,,2.049143472,229.2035859
5,1,625.0246558,,,,1.882266152,21.46028317
5,2,646.6226289,,,,2.476100627,49.1077045
5,3,659.2008042,,,,2.572396343,80.69616537
5,4,675.762853,,,,2.541265705,110.6170724
5,5,690.8562309,,,,2.420552261,138.6199147
5,6,704.5871712,,,,2.4792724,163.9062099
5,7,718.2166629,,,,2.481036424,191.6854826
5,8,731.2277731,,,,2.265139154,228.886561
5,1,746.7958143,,,,2.29022656,20.92975076
5,2,759.735838,,,,2.12666931,49.73885328
5,3,774.1319057,,,,2.845732516,78.68637812
5,4,788.693257,,,,2.067810424,108.6561956
5,5,802.2987658,,,,2.432532818,134.9451853
5,6,814.3289631,,,,2.810647539,162.2222581
5,7,827.1026207,,,,2.695329714,193.234726
5,8,841.5926769,,,,2.350467687,227.9047694
5,1,858.1981043,,,,2.403001616,20.44686638
5,2,871.1691415,,,,2.063878796,53.28356023
5,3,889.9363387,,,,2.12358801,81.90969545
5,4,905.5012224,,,,2.465655393,106.3868625
5,5,919.4829876,,,,2.340886673,131.9928121
5,6,936.4029142,,,,2.108941967,164.7954125
5,7,951.6369339,,,,1.456713532,191.004167
5,8,963.5955079,,,,2.812250882,229.4768886
5,1,979.8476429,,,,1.821871596,19.77043744
5,2,994.6355486,,,,2.232723165,51.09794488
6,2,8.261932916,,,,2.213495837,51.64232779
6,3,22.34140371,,,,1.823020992,82.10603457
6,4,37.51240452,,,,1.852577973,108.9030318
6,5,50.51151771,,,,2.104254085,137.6846063
6,6,66.43396389,,,,1.931801014,165.2028371
6,7,79.0691893,,,,1.73069662,196.0242829
6,1,95.02874248,,,,2.569564536,0
6,1,113.8571731,,,,1.786464461,21.73542443
6,2,130.3118768,,,,1.800665349,41.80813877
6,3,144.2075175,,,,2.046724433,75.27145766
6,4,160.5995371,,,,2.050746316,105.9043689
6,6,180.9153888,,,,2.468051198,143.75
6,6,198.0524411,,,,1.583791921,160.9923349
6,7,213.8144512,,,,1.787738355,189.324852
6,8,226.6372904,,,,2.618255752,229.5853187
6,1,239.206472,,,,2.295856638,12.11882978
6,2,253.7208722,,,,1.699785135,43.94127026
6,3,266.322126,,,,2.379195693,66.13705397
6,4,283.0785678,,,,1.591779461,96.2910051
6,5,297.4319936,,,,1.965210823,125.0776579
6,7,333.6000653,,,,1.613017257,172.5
6,8,366.7334389,,,,0.867821197,201.25
6,8,380.546439,,,,2.047453681,226.0261692
6,1,392.5039385,,,,2.132180477,22.46199306
6,2,406.6732451,,,,1.404191796,50.66603005
6,3,421.4789372,,,,2.478499746,77.7017919
6,4,432.5558157,,,,2.293785315,110.4707599
6,5,447.0775574,,,,2.113293996,139.3184157
6,6,460.3538766,,,,2.341857627,168.2110215
6,7,471.6936783,,,,2.670369625,195.4586915
6,8,488.6470735,,,,2.137317566,226.4575644
6,1,503.3568374,,,,1.950584924,23.83407646
6,2,517.4334068,,,,2.48065617,48.47445106
6,3,534.2972702,,,,1.668125944,74.37394603
6,4,551.7874768,,,,1.707313089,98.99510322
6,5,567.080451,,,,1.535596307,130.4657109
6,6,578.5755861,,,,2.805798685,154.2973993
6,7,592.7019082,,,,2.183423799,188.7062163
6,8,605.2857373,,,,2.497138225,229.8977723
6,1,621.1518152,,,,2.495582913,21.97134641
6,2,643.2333097,,,,2.62334105,51.72220173
6,3,657.0417922,,,,2.403414166,80.51434157
6,4,674.0381503,,,,1.741918731,109.8923944
6,5,688.7368446,,,,2.107249822,137.1220527
6,6,701.1209164,,,,2.74594696,161.4334468
6,7,714.3616137,,,,2.265308458,193.0882803
6,8,727.4954906,,,,2.310164387,228.6591737
6,1,743.3811961,,,,2.138018303,21.18234123
6,2,756.0864005,,,,3.401013881,50.75069192
6,3,771.4740235,,,,2.150082714,77.46040125
6,4,785.6253721,,,,1.852993967,103.4542065
6,5,798.679158,,,,2.095369369,130.6820908
6,6,810.6722463,,,,2.938892224,160.2517996
6,7,824.1288569,,,,1.860220913,192.1012617
6,8,839.3404752,,,,1.678487402,229.6033321
6,1,854.7427868,,,,1.639434814,17.55592332
6,2,869.1261728,,,,1.796200345,46.18871638
6,3,887.8924844,,,,1.069788137,76.86148348
6,4,902.0079777,,,,2.293668544,96.84117938
6,5,914.4604514,,,,2.520348646,132.8023322
6,6,932.749619,,,,1.517745816,160.0107123
6,7,944.6034076,,,,2.57408935,182.3784581
6,8,959.7570927,,,,2.174883757,228.8244373
6,1,974.9188858,,,,2.158884488,22.11768083
6,2,991.7681734,,,,1.864990035,44.62815725
7,2,5.61558856,,,,1.922177852,50.39048435
7,3,20.06827277,,,,2.067596032,81.03005695
7,4,34.22133215,,,,1.728335573,109.7102721
7,5,47.62907412,,,,1.253364746,139.7255659
7,6,62.65657543,,,,1.911874917,163.2851921
7,7,76.04975939,,,,1.83855483,196.6962206
7,8,91.37849094,,,,2.182226608,226.1146619
7,1,109.9306603,,,,1.684414074,21.13030896
7,3,121.5973973,,,,2.844947157,57.5
7,4,138.8435602,,,,1.897166231,86.25
7,4,156.1642586,,,,1.736064914,108.7216249
7,6,175.8712598,,,,2.330903597,143.75
7,6,190.7865465,,,,2.908828818,165.873681
7,7,207.1439293,,,,2.046704645,188.7032225
7,8,220.4254591,,,,1.850630917,229.8294516
7,1,231.9624786,,,,2.474947419,12.23826039
7,2,245.7441407,,,,2.066237276,45.08466978
7,4,257.8684515,,,,2.603512775,86.25
7,4,271.3250584,,,,2.548891904,110.4528349
7,6,287.9305489,,,,2.629966022,143.75
7,7,332.8129069,,,,3.405091596,172.5
7,8,361.0833539,,,,2.346816784,201.25
7,8,376.2199436,,,,2.473659474,224.4751546
7,1,389.5548415,,,,2.792852821,22.90120764
7,2,401.80641,,,,3.804878493,44.28260794
7,3,418.0299927,,,,3.269685918,77.34452333
7,4,430.5812455,,,,2.86511353,108.0333281
7,5,444.9805541,,,,2.896324465,133.8147743
7,6,458.5224337,,,,2.341582008,165.6587354
7,7,469.5249491,,,,3.595050278,194.7593831
7,8,486.401277,,,,2.924923603,226.5890476
7,1,500.8366069,,,,2.767536705,24.18506228
7,2,513.7950352,,,,2.187002519,51.75712297
7,3,527.1778713,,,,2.576359717,79.93334656
7,4,542.4131583,,,,1.921009088,105.0566516
7,5,558.4295517,,,,2.201636333,137.580333
7,6,572.0880926,,,,2.553456332,164.8193569
7,7,586.9569018,,,,2.319178251,193.0942909
7,8,602.2290546,,,,1.878210559,229.9843912
7,1,618.4355546,,,,3.185270083,23.27692884
7,2,641.0308518,,,,3.2837027,48.47357743
7,3,654.6553294,,,,2.421394991,77.98081587
7,4,671.1059782,,,,2.835451461,105.6847034
7,5,685.5915378,,,,2.753278858,130.9599932
7,6,697.0907754,,,,3.84939653,163.816658
7,7,710.7586961,,,,2.392514365,190.8305525
7,8,723.1001471,,,,2.551655767,227.7899166
7,1,739.8416292,,,,1.750059605,20.29521789
7,2,754.1019017,,,,2.697027079,50.74527508
7,3,767.3859953,,,,2.484218313,80.95338306
7,4,779.3944865,,,,2.577860942,107.0555566
7,5,792.4425921,,,,2.134701943,134.0068698
7,6,806.5046215,,,,1.934272291,160.8289645
7,7,819.2107645,,,,2.046981412,196.3670435
7,8,833.6174215,,,,2.814451749,228.6025508
7,1,847.9147772,,,,2.123629877,23.36771381
7,2,862.8288332,,,,2.68898368,51.10996712
7,3,879.1164322,,,,2.432627772,77.68637883
7,4,894.0910445,,,,2.041688651,108.6489586
7,5,910.1167398,,,,2.219677982,135.4875962
7,6,924.5207788,,,,2.969509867,165.998644
7,7,937.2720607,,,,2.43332132,195.3953189
7,8,954.6644541,,,,2.298215017,229.650162
7,1,971.8467811,,,,2.100967396,23.00424649
7,2,984.8663441,,,,3.000845089,43.96000273
7,3,999.41257,,,,2.527863606,76.35996519
8,2,1.916911226,,,,1.99974484,53.66666667
8,3,17.54362918,,,,2.150892402,74.48138715
8,4,31.16074136,,,,2.555136994,106.6095338
8,5,44.41816996,,,,1.891625883,137.3835215
8,6,57.8367999,,,,2.24464997,165.845609
8,7,73.57293395,,,,2.179338433,190.7980597
8,8,88.54670605,,,,1.732005498,229.9268873
8,1,105.4070154,,,,2.041327118,20.02792492
8,2,118.1253,,,,2.153482969,53.21135787
8,4,137.105764,,,,1.583041229,86.25
8,4,152.5478183,,,,1.413304683,108.1375904
8,6,174.0886888,,,,1.325086539,143.75
8,6,188.5085441,,,,1.607546682,168.2930929
8,7,201.0136957,,,,2.578194742,187.6807047
8,8,214.7918089,,,,1.884731563,228.1579432
8,1,225.290927,,,,2.56650813,23.480883
8,3,239.7354744,,,,2.957314834,57.5
8,3,255.5029535,,,,1.580620575,80.40144243
8,4,269.5410812,,,,2.228256171,107.4482617
8,5,282.2111489,,,,2.147333123,135.9624712
8,6,296.8309467,,,,2.295415008,164.7122925
8,7,339.4569924,,,,2.764908902,195.1891004
8,8,373.9864731,,,,1.940299157,225.6849992
8,1,387.4606415,,,,4.558417507,17.85219015
8,2,398.3326086,,,,10.24107237,47.42212098
8,3,415.3063437,,,,3.244204511,76.66528239
8,4,428.1496937,,,,2.880046519,103.2506466
8,5,441.5502666,,,,2.669182496,135.3771426
8,6,455.6007916,,,,2.465203531,158.6508324
8,7,467.7195176,,,,2.937497474,190.7585461
8,8,484.4911426,,,,2.142496413,229.4499379
8,1,499.1871481,,,,2.110463052,13.53982729
8,2,511.1691228,,,,2.4339837,41.2830561
8,3,524.7260967,,,,2.424588208,65.91490864
8,4,537.2370514,,,,2.492309025,103.3432539
8,5,555.6272419,,,,1.949134653,133.4471072
8,6,569.0801528,,,,1.984872885,167.6064684
8,7,583.4402643,,,,1.860148431,195.8772672
8,8,598.5879932,,,,2.824892596,228.5423386
8,1,616.7173106,,,,2.599542757,22.12358697
8,2,638.2819968,,,,3.110572606,47.60540087
8,3,651.2402798,,,,3.28197793,69.36030176
8,4,667.8206825,,,,4.306474869,102.7443744
8,5,680.9461649,,,,4.297084054,132.6823252
8,6,694.8350083,,,,2.22320482,155.3345328
8,7,706.4036763,,,,2.813552591,185.2436081
8,8,719.9198352,,,,1.964792239,229.3459706
8,1,735.0104897,,,,1.788117058,9.465031445
8,2,751.597394,,,,1.319716302,44.22258677
8,3,765.2538892,,,,2.004481086,63.49334185
8,4,776.3126897,,,,2.645971446,94.79640305
8,5,787.8784279,,,,3.063693397,129.692178
8,6,800.4708094,,,,2.62636498,164.6230719
8,7,816.825322,,,,1.825204805,190.3625664
8,8,829.5709267,,,,1.967144558,229.8098781
8,1,845.3803025,,,,2.498252234,23.49812888
8,2,860.4524584,,,,2.312721577,52.99573601
8,4,875.596115,,,,3.337610579,86.25
8,5,890.9803639,,,,2.090035086,115
8,6,906.3943963,,,,2.267655274,143.75
8,6,922.3314088,,,,2.035100854,162.4372318
8,7,934.8660155,,,,2.496640031,194.7779096
8,8,952.8301693,,,,1.26969832,229.2429818
8,1,969.1119679,,,,1.677404544,15.60304247
8,3,980.3542827,,,,2.119520658,57.5
8,3,995.5001616,,,,2.318244913,80.73595498
9,3,12.07212683,,,,2.277057344,77.20349257
9,4,27.87697761,,,,2.68632959,103.3097095
9,5,41.05255812,,,,2.535948472,134.5232352
9,6,54.8722437,,,,2.316828268,165.9779534
9,7,68.77701047,,,,2.759071148,188.1878294
9,8,83.17443817,,,,2.669430194,227.4241458
9,1,101.1342681,,,,2.464577127,19.74026219
9,2,116.1338089,,,,1.82003548,53.0735576
9,3,132.7561237,,,,2.270457155,82.21604821
9,4,147.6922414,,,,2.163358626,110.7758128
9,5,160.753786,,,,2.011767111,137.8334678
9,6,185.8915706,,,,1.874205056,166.2322784
9,7,195.7505963,,,,2.397875499,194.0176956
9,8,207.6042371,,,,2.161758293,229.0049257
9,1,223.2378974,,,,1.794544603,19.51643676
9,2,236.9821444,,,,2.317612126,50.24619504
9,3,251.8027881,,,,2.080269519,81.33676871
9,4,266.1520012,,,,1.781311794,110.0844488
9,5,278.584544,,,,2.353049535,137.9770711
9,6,293.4382236,,,,2.551355037,165.8621059
9,7,337.2649131,,,,2.484632843,197.1110361
9,8,371.090404,,,,2.834809321,225.6453742
