0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4.6189555814760315,4.606406821869762,4.704859338635826,4.774863761618718,4.964094840170062,4.63268106604061,4.570148644657924,4.4635388320811655,4.53536862158013,4.583411786557507,4.270560286552225,4.350913323405212,4.2158880907620055,4.270900195095833,4.465678715964068
4.747502587465698,4.816578252913943,4.554691377055828,4.684071387533211,4.943367125340066,4.722719139694777,4.575905122704299,4.1325238526071875,4.259408204300594,4.190589552358767,4.110352040460232,4.128153677811692,3.9232960621950257,4.377637659333586,4.491309735927727
4.990286467072664,5.309032695913904,5.467348001779627,5.624546703561042,5.434423782247652,5.17336148001056,5.05843905997025,4.740399216636685,4.187733931876862,4.1882671601273636,4.097245427989733,4.048750948274381,4.154441662760667,4.370726484889136,4.667018082896852
4.65690924599124,4.986084470476688,4.98926424058716,4.831370073371283,4.430075819162196,4.411699662373641,4.175552922481969,4.254253378704802,4.030909865373228,3.9556903630266884,4.093973408896143,3.9271374076485386,4.279021512408022,4.521822941711121,4.387475555483354
4.558922543558777,4.908849821764867,5.1124978875958815,4.969936377838317,4.931467232770716,4.775288958056134,4.702048459287346,4.576491260734978,4.433836587672187,3.953046646082035,3.8363653064947916,3.8196948724137885,4.005637896061624,4.0924580320527895,4.3350290264065
4.469687656352404,4.33557624285846,4.422025925116428,4.498736917961369,4.648130085174235,4.8863144171825805,4.9185080545113955,4.847829564000128,4.539648466994464,4.43281960229771,4.021393466580255,4.132969731729285,4.242888143053728,4.521267406771899,4.407009455264103
4.494960732356494,4.248881603193978,4.349030219865063,4.458443690323748,4.898526180793494,4.740175217640636,4.574019209026395,4.437216451001839,4.361386990683374,4.119310353934636,3.9958452884773425,3.800358803137046,3.918768456565172,3.7658595896979628,4.318522711328584
4.746690616733195,4.932657603439524,4.93837760881703,4.8800466451485764,4.933743623404836,4.711275812076975,4.502266626744812,4.12996540608648,3.906568793074123,3.8380201726256167,3.697207397439288,4.107590987356705,4.026493021035965,4.102147394124729,4.300761181502207
4.635002729254342,4.334944746843392,4.28765075923179,4.462783369979208,4.705595948247273,4.737159944181462,4.545090317597836,4.590169040392249,4.509852018996663,4.5115946681504075,4.2774068420013025,4.543225030808647,4.4780545434143155,4.37589799286343,4.294598896518712
4.370645004395401,4.591000283234258,4.638699102755104,4.907576859371337,5.254044669651788,4.876547529953771,4.546388197994882,4.35717576696715,4.104147651379736,3.991919602762418,4.199388598588823,3.8314949401891156,3.848510277873189,3.90318197843699,4.142670233187201
4.481295002862128,5.043811427697547,5.156484636418003,4.972851026975107,5.184441262858967,5.047687792396065,4.766384304246021,4.417967173869053,4.26654723850036,4.121655133329986,3.4829633511305733,3.3711771494080756,3.2866327656733256,3.7627168177379433,3.999816101903902
4.598145056257674,4.625260434602339,4.922836253647213,4.878078346638854,4.842712341239285,4.909690580568645,4.498717976842611,4.288245835401529,4.312415981035808,3.8207865407882826,3.648823677968539,3.4612561019999997,3.4312279559419534,3.9826446978221823,4.07689677329811
4.235500852850239,4.529650873127214,4.8653693718084705,4.848650857320759,4.861598308775957,4.983233070380306,4.817063263134543,4.550518794071672,4.288747950365467,4.232535546525767,4.1435817200034615,4.148774905098319,4.404354449208333,4.0498975698585955,3.8507076949734476
4.896124105515883,5.010981399694666,4.9199264350472856,5.013537754072811,4.8610534548624384,4.6459845708606755,4.4161080800993195,4.51285306809182,4.568154272279623,4.591384834302029,4.398157198333424,4.207019088991653,4.601272906106251,4.506698091553388,4.715486665154838
5.298596559125724,5.306106413987939,5.017805304721409,4.526938527610386,4.65374203339814,4.8601849666376875,4.543832180942482,4.328307991213502,4.234746782052197,4.1845236001504915,4.094383142952958,4.003371697554576,4.242043134920385,4.346430536638334,4.8280143456681985
4.1636416910601035,4.440850567817632,4.677348884093999,5.13732916567135,5.187148558513069,4.959847301675547,5.089124627438996,4.637726237414891,4.750396866804378,4.54952688358411,4.311282956976401,3.9855984822769455,4.179309277934679,4.391002063055789,4.083748136833076
4.337015843196635,4.824342516394294,5.045863839988502,5.053418980744935,4.8900174021171114,4.828823187794993,4.774144024753032,4.6835602866703665,4.287846959629062,3.679956918052447,3.6119139043948394,3.5278047860521733,3.6885349165727406,3.5873831618579883,3.986171012512783
4.589717971453124,4.855673793191584,4.98222059912249,5.005393491275255,4.960323906680365,4.858606785938268,4.688526888297097,4.5791921727851825,4.405677334540441,4.347562535784513,4.329132404473092,4.367432410925801,4.309332089908804,4.316006835312911,4.421028564953027
4.38799362292997,4.733050862637049,4.85316953670691,4.929545279022214,4.891426860813444,4.8175455762225,4.680017816913683,4.638787684262651,4.245554660902446,4.274083106933411,4.017669296860057,3.877004151716822,4.09183477263016,4.188942345247632,4.492192767214576
4.723291159169589,4.772911478702147,4.732898383904348,4.697887458287633,4.57697033001932,4.550830985826417,4.565915451491623,4.335389534876019,4.337672926532765,4.101366099403263,3.8025069799484426,4.173004366808153,4.122341026184918,4.314024308169929,4.694450928659019
4.510196778874801,4.630236086381088,4.822914247850811,4.8425058340254274,4.757831451436362,5.048851797870848,5.095441596930114,5.204046857154275,4.924474642661128,4.648683591852387,4.46405213673458,4.112943659939905,4.199000164808673,4.321717826209855,4.424549041899435
4.796843364263439,4.845433039625443,5.086625545287653,5.364410375636604,5.2091455586671955,5.320223832863721,5.031422227464696,4.7576413035013125,4.506387314428371,4.200972507039085,3.9743047766392783,4.23309076175058,4.577329589565276,4.512652721747917,4.621726046583145
4.436945040115758,4.910256469546877,5.176048826174732,5.257182885498333,5.321863491599199,5.24201806927244,4.7352047362676855,4.403124371847796,4.332327719284302,3.9601873140424977,3.950694102570748,3.956233879776484,3.6100619090616433,3.9325768149896043,4.301335260673805
4.6082906819372695,4.873901670274679,5.153056370711694,5.439587032823421,5.475726123462747,5.120251249058886,4.727545244483659,4.693696758365885,4.351271894943685,4.2347790026668735,4.008577706068139,3.9631564159681463,4.0016557083637805,4.237080442853842,4.808833277930778
4.570413329327902,4.705939207018215,4.994351578155904,5.22462735497866,5.392979943804843,5.19181202691394,4.897471273100273,4.6129603999212385,4.369585421953331,4.0318382081878195,3.7867500651021517,3.8681594563559223,4.170581629198237,3.9334879672313483,4.230063636111979
4.636505843827576,4.587110795998604,4.700834667473218,4.764235376612086,5.135634736014137,4.9838957585885435,4.57673080069957,4.097314742963147,4.061966447667117,4.220578052250858,3.8989551057115905,3.5554933883384607,3.8807568006866946,4.222313016844083,4.488227604148813
4.367723302421939,4.7797099687127975,5.008080758514882,4.948112506855357,4.821527876727665,4.716154795986537,4.597579879332408,4.352645083045098,4.498634234712798,4.23596956827033,4.225225842449131,4.142886473895158,4.399736529731165,4.275089791281171,4.318752314981192
4.53787169707094,4.8723349734684165,5.0664651745672336,5.244217089492695,5.141586930181587,4.9399653390975535,4.804386442689493,4.701926837100795,4.224863383500449,4.294916149786267,4.05739579044408,3.9309954392098194,3.6657838002893763,3.7563476756942054,3.710847269051501
4.557260776735909,4.342422507145879,4.5736297741937495,4.655823338594205,4.727420215202119,4.8684648442415615,4.987448882134168,4.92163056179438,5.024075923539405,5.179071671380024,4.945247334480491,4.656602226711738,4.650821483232882,4.777988112624024,4.552262078467303
4.191317701332043,4.327264101503543,4.60678106361505,4.782268924544967,4.789105485360299,5.039616533383189,4.830053185573936,4.560820459884181,4.177161619463123,4.118679428001194,3.883705770691905,3.664108005974422,3.7542541065539283,3.625430033134836,3.6955963725019902
4.245131338731748,4.660360917111352,5.0215815829443535,5.006204723785059,5.089517938395396,5.2009967500418615,4.742670581416293,4.526734687856841,3.8446425592620654,3.4885604562055783,3.6471239963704054,3.6937336320665546,3.788457795873462,4.008195274985352,4.260462091780687
4.900942831232989,4.837625662620394,4.874719297997923,4.92737488992757,4.930962616986702,4.861372970443101,4.426472410906689,4.311576644190511,4.563432540391195,4.267853607229267,4.049220361893146,4.147798248058489,4.123664229351962,4.0034403740458915,4.421970992774125
4.688896908649235,5.058147077321452,5.0176036691932175,4.997991265644276,4.751383468061458,4.467314378149672,4.3935852253952925,4.441064294306309,4.17665270759497,4.4430713534130435,4.206428760829039,4.0006080052150255,4.001796915412524,4.257953737912778,4.334643582961154
4.219256159865738,4.4237303644649755,4.699470231048213,5.323178117230231,5.463940925590199,5.523756452342768,5.646534864808649,5.197822830518583,4.765992316558022,4.238606405944384,4.145812591214327,3.8198601519972217,4.073909867830914,4.052541639882473,4.041166252427692
5.070935469483291,5.165108343032718,5.196485885087442,5.082576548381866,4.915147893775886,4.78823959882179,4.359375555149206,4.384041683285898,4.059795596054078,3.8852835451765473,4.046011778276495,4.08293093844258,4.617284645202801,4.501829561183399,5.024086897805284
4.5904005018266485,4.414804728708339,4.261467485529926,4.562246956342085,4.551418540180953,4.649222969931511,4.475437929283749,4.706245353689768,4.53278694595359,4.262597145510418,4.065011153919139,4.025272567128671,3.9226294924397447,4.354621498742912,4.50972668996426
4.555585002228794,4.9658342016936174,5.103504887617491,4.960022537948906,4.968655434955978,4.796528804387225,4.820879839791225,4.532358266338449,3.9598352646694766,4.197210210572129,4.436895292120706,4.35302957575115,4.374163285663099,4.297910057346204,4.439559006553646
4.959955403359381,4.959568691940842,4.988784353664199,4.835023898608138,4.973747412185657,5.019304025903681,4.690642535470666,4.6805303040251784,4.35348778052382,4.026979932017903,4.060937696477464,4.180984617643871,4.2395139928695365,4.753666722454296,4.8179290531973455
5.0061625203169475,5.04141651129759,4.963998598875808,4.898653452473662,5.055050375289215,5.0579297724952035,4.880534399293117,4.472941589443854,4.201453933430203,3.8123144490171814,3.4861257804608226,3.689207674665305,3.772305228411239,3.996094237394167,4.493007994996972
4.334152493354319,4.516446454029647,4.740082865039939,4.940775289098168,5.194179761142491,4.993134350226196,4.553558975568537,4.680609400360219,4.53030695187969,4.289354767993868,4.278555917004354,4.104591054039406,4.22451401755602,4.140053955262732,4.401087551389918
4.871086769270191,5.332569899214795,5.340991536783526,5.151682676246991,5.227930037648752,5.395184725241373,5.075143730663366,4.730294396466232,4.323965103187684,4.36442317992495,4.4198404263065685,4.168464691148753,4.242261214109209,4.2865921652021886,4.4314726476566175
4.9938501209441615,5.132736856436658,5.143717876975539,4.944940663888695,4.8969834202356965,4.67814388308916,4.618975985010388,4.5366138516420795,4.558713783689605,4.2808202806712075,4.11987295615436,3.9778559697306455,3.960539712235479,4.166261049029256,4.70014262082145
4.855178823229661,5.008017998047483,4.976292451716827,5.1947048414707675,4.952690432450428,4.886918684200515,4.385218220597322,4.1036738194246585,3.722020401245064,3.6234467982247995,3.978581323755799,3.977556785907541,3.9335872381741686,3.999896002930285,4.305995101671243
4.568916652902395,4.767625411524647,4.9204711499304565,4.807554572781681,4.83714209606494,4.677674238844011,4.7994052883894645,4.862275683689112,4.661171687687037,4.537510224980801,4.44017871773161,4.521019995521901,4.3186661574414344,4.404075285443821,4.425029649873514
4.298867656954661,4.547106444558972,4.79730260380976,4.9952221705252535,4.94269221971529,4.590889088579298,4.442116172264522,4.4006660474600725,4.290509188052841,4.187891135789342,4.130983865093168,3.8895819906195093,4.061486573509772,4.2033514235940865,4.2607725472277584
4.811976263844248,4.798041152062938,4.844108034086485,4.763253103405906,4.477079733852726,4.589037323622098,4.627262136907795,4.373466385312274,4.231460950351655,4.202015888710231,4.369049741078646,4.178487554464486,4.217049689782698,4.0751662208991855,4.545579017559386
4.5415568264527035,4.654176442583074,4.851006285917482,4.962016619572341,5.048564650350085,5.087975348129105,5.089869011034198,4.489260219823311,4.434005954500902,4.164021963710456,4.163957490180149,4.12496456163006,4.133096549170357,4.138828950387561,4.389593082565971
4.424103532030139,4.557246593781641,5.147336946394203,5.382873241426913,5.424773501381089,5.3175457944975495,5.177603468854324,4.883971051356977,4.635046812237375,4.167000787112448,3.8346681805836282,3.92286655363762,4.0489913388797,4.025702963016104,4.43716509799594
4.211922880681844,4.437347620463232,4.605468659548296,4.5208196607323305,4.720910898127768,4.687071219737265,4.644153410003849,4.614430550110637,4.717133275855835,4.398540515530202,4.431431444750821,4.178230964949331,3.8829536584750723,3.688727374883989,4.078587721974089
4.849756914123492,4.852279506220222,5.016082935772957,5.101489248959824,5.1753562289288855,4.992956907300103,4.8104079554944175,4.81158668392557,4.418636656871522,4.228806570324481,4.318301705055885,4.356194180537559,4.539573436514015,4.480354521551409,4.723636938760711
5.070151701534517,5.0686510992997,5.044627069312833,5.300449077853997,5.370827713013905,5.2542071226457745,5.04334912971496,4.704378441073126,4.211217269199093,4.02990535811198,3.8643043954351084,3.8423580870316427,3.733112257440623,3.874266916302541,4.467382898055077
4.72113272685479,4.848901244052607,4.912731354187579,5.076556557449035,4.842137185140434,4.404794686687685,4.490245701686337,4.25051101568671,4.261332169197758,4.424722592883703,4.333874396700543,3.820117696987058,3.9688636965713284,4.383690592549867,4.670769876256991
4.63485951732617,4.953338064999294,5.042883946709102,5.534358991303781,5.325215229844257,5.013736249960997,4.646498463759334,4.5040408196949695,3.8503174780572804,3.5964875976061714,3.9761976699088293,3.8910375792982546,3.789924750649995,3.881077014495612,4.145761634709397
4.602076359566757,4.370229637689393,4.602237742341199,4.794816866585611,4.802803921604122,4.685313479508233,4.67677590291088,4.7120374146532615,4.645226840251394,4.479104395005162,4.5213966621128545,4.476936911211357,4.304846664721856,4.266810640262645,4.280946581303392
4.712085624428992,4.843782417406411,4.793819626174383,4.854131722969804,4.805777441086752,4.5357870641719185,4.656564993789786,4.294504748105497,4.189153416970914,4.251857317350677,4.22035083583183,4.296758555959538,4.347342943389311,4.420988325809874,4.49632431369427
4.74807184350721,4.715176933097467,4.960890199197843,5.063756545967664,4.918086181964309,4.855244429936667,4.870117982121972,4.244044675312049,3.68811044454137,3.802552816255114,3.7971988172623083,3.9829174485486414,4.207361035612717,4.256387131794599,4.777268474730571
4.484386011463311,4.832500632704821,5.1223467541587215,5.0239463367507575,5.210653609431565,5.056707033970542,5.003671705682765,4.834631748693925,4.686148761995253,4.600688455848831,4.570048237953367,4.441138489477165,4.0597984016469955,4.144906400093895,4.186610037471503
4.807760404743118,5.0262565556979695,5.0500733238802615,4.973126365638111,5.112098211615134,4.981859580238581,5.035611621573963,4.440833784512449,3.9614268480126604,3.4936863730877734,3.614633900835936,4.011734195143935,3.964142414664409,4.288195869671258,4.72120813807652
5.012341301497467,5.018517835112517,4.8949340338128104,4.715003099438776,4.636390201153876,4.3562251644383085,4.699360451900936,4.2795902181200205,4.127030404570889,4.07606546542738,4.0481784587019,4.077546094640804,4.3153193582727365,4.636125203452013,5.058505948646947
4.1801737845380265,4.502631456923339,4.574728757883058,4.720691878689187,4.7331214237013155,4.485217658583719,4.773165544057475,4.573226666486262,4.473030259383918,4.47970973687869,3.688249543706107,3.739618986741986,3.611790345144352,3.7438317905499274,3.9005045693651588
4.961788522227609,5.201038091527564,5.013371220422576,5.339469170869336,5.201213498777389,5.082245177818074,4.974615476095549,4.854468796554949,4.2871563378125614,4.265249836948532,4.173848459068077,4.183265087090211,4.258471421764582,4.469213174779787,4.734414897783149
4.988096252494547,5.1463561213020785,5.179592324374911,5.260567205846098,5.021516573960444,4.932969224641555,5.028245396859489,4.9641206781769025,4.59679471557855,4.414172973417575,4.440613422892022,4.519098469775674,4.479259037214971,4.556262641219032,4.570722576771716
5.005309165790914,5.322424130540666,5.2560016690907725,5.387582796449152,5.130514908459163,4.903126444657006,4.6734778696946435,4.670864423039872,4.17503971514933,3.844159049721143,3.888965666702452,4.192687090542389,4.25293714650811,4.301888152290125,4.690440171737153
4.416439724531241,4.620908239621476,4.679049918391055,4.908150142862013,4.737233532070558,4.685456900706795,4.615298552731156,4.303424118144875,4.053392666809099,3.9893548645792603,3.884281647837617,4.129034040559044,4.1755725782004935,4.129858668083628,4.337584153882201
4.753079738806406,4.843998905909865,4.8566045572237755,4.7871782451547675,4.9267112882050235,4.806746678211184,4.438077496241854,4.3029189010564775,3.9674898763346995,3.942882024088971,3.9339854825562446,3.825011432410164,4.2151888936456245,4.405203161402918,4.35589325920072
4.864662520651115,4.855475261350215,4.892785644082813,4.706771102996537,4.86238500437805,4.766771498941921,4.996145676597308,4.741006547754404,4.22657526120423,4.2606572216264,4.19611657184023,4.342612810406346,4.241365016824903,4.428796984893243,4.644293749963901
5.1555290617466625,4.98453755177154,5.023721827246979,4.9821228392716055,4.8334900408378525,4.738742697960584,4.549967731351515,4.510616864556574,4.189196030831957,3.7788156227935783,3.756468687077546,4.240599909552554,4.3836133409196325,4.632649256288005,4.8972472941069585
4.45904749668408,4.714514847258272,4.879179985775378,4.912704641583262,4.882385388966566,4.883742176579311,4.749539389217286,4.612324048445915,4.421189432096667,3.8345099568749244,3.9471812284013383,3.966064721744516,4.081148677926411,4.327900227325483,4.87716960735321
4.7253052819813135,5.121581634907246,5.411436615178824,5.112865832393473,5.042014355438905,4.896548703878548,4.651205010568674,4.551873918566453,4.197130279504792,4.326758602805887,4.148192361564552,3.897103357664965,3.8391320966222278,4.266305419515325,4.493629612334753
4.522627636993167,4.911757426927375,5.331296653925609,5.236388569059017,5.3519003514011345,5.162170530930233,5.123942209821014,4.677647425210758,4.596988136652543,4.158694962611113,3.93130524030045,4.032530180838445,4.1005094788059,3.8945407757707233,4.301206783690081
4.895533220199872,5.414281952027055,5.210263050500602,5.231523434053036,4.927948792205026,4.680863077650567,4.399573623473287,4.206602723466543,4.356022478048413,4.475393840049558,4.325859988274969,4.63453347575206,4.4617733319643085,4.441342125378386,4.899825265253831
4.655078922558611,4.96329477286444,4.986865319854614,5.202829876611456,4.877779231353051,5.028721822788562,4.874068559664225,4.34933442499132,4.249182137835501,3.84202358923483,3.7442336775264247,3.741536599885347,3.9729661382546744,4.012455982961349,4.5442866020043455
4.719684084712389,5.025429486395737,5.392052472076664,5.276190272400199,5.171188448322646,5.106070672377012,5.0715996728809,5.063884213015949,4.701596912150853,4.221300947724011,3.8630366604940303,3.943922269951454,4.171021039568579,4.427175844933629,4.467160381079223
4.819135708973528,4.827382043061911,4.960708402749187,5.013569047931319,5.0549831995155925,4.902647907158856,4.7484827187145395,4.279857508096031,4.071287813774768,3.7930631192946103,3.878961534130744,3.9920944614240064,4.008722084691398,4.380536685914128,4.920926119372094
4.819739609713631,4.722075123044027,4.825941176370575,4.947841726396658,4.79578730476298,4.491693110009922,4.354691388376813,4.079010678604049,4.165278737877934,4.063104913707121,4.0279266314172775,4.081574091876602,4.127181241706979,4.312064945435802,4.624365046907133
4.908202132973538,5.038298008020927,5.299171380267737,5.536932267235613,5.404744636034376,5.177065106667701,4.8014413666921705,4.230652304814159,4.181693235695817,3.8658252489453373,3.8945614842361413,3.8670855199796446,4.049885229902075,4.118762485864395,4.49341612773752
4.721043756083112,4.855280222933252,4.883286714714446,5.108249759394798,5.198672800475403,4.823873279087639,5.075575017722348,4.722633208644345,4.708480138606118,4.440407046355696,3.9597512089103857,3.879132293320473,3.964804767845138,4.252896401557309,4.598368562196241
5.125877187807641,4.942487924986445,4.820752736210688,4.784934153725994,4.767100603402047,4.408898616538991,4.467431750082491,4.301735405741757,4.307414634055763,4.105415955448501,4.100255843397111,4.382307604775366,4.46476557180797,4.6656624321417235,5.052696551052684
4.647144129781208,4.6963026007355415,4.819001876903417,4.989762266600449,4.778974645561673,4.842285848817272,5.053113697261181,4.949681506595275,4.82093116806279,4.2784034665668305,3.661614159521891,3.7378835921846365,4.188019456354797,4.349028440207122,4.493335894302073
