Car Number,Station 1,Station 2,Station 3,Station 4
1,17.183338796389602,34.38195914122498,48.15137901331668,66.32033047288695,81.67095887260312,95.75469133706606,108.94803109703808,121.17632681640674,134.5500030987314,154.50967919919805,167.01497583716954,183.44916087927433,196.77041952566,212.1367856286183,224.87207429705973,237.65702791217245,249.4713498229855,267.56968189567993,279.9006759236587,297.88337161620257,313.7959117053411,329.01629320421335,342.68127187108263,357.782146311162,368.9695187081533,390.01188711154,405.83610132256223,423.96716161000455,439.86814024187044,455.0776682536165,468.96588563959523,480.5994067907921,492.8372378182396,509.9604072610386,527.3729896126586,542.9441293551764,561.2196441635957,577.9216645496305,589.0689414588138,603.5540046554325,614.2708565352034,632.9728684023926,652.7619258841248,670.4636079665082,686.8471265398707,707.3412681359532,718.0981075151784,730.4495613009467,742.8298977199976,761.39489340452,777.3654361851777,795.6894320954426,811.5582874855357,824.8645995419151,836.6023028961121,850.2328406175629,863.6903565757121,884.0928010352806,898.4323583338539,917.0378464825245,931.4601684721337,946.925206989999,959.1242556608837,970.8956210462048,982.3104509976846,1001.1081788510108,1021.3823828897905,1039.1830013722688,1054.655830427848,1070.3354972012633,1082.7819355802185,1096.5184721963726,1109.710901054739,1132.6678716751508,1145.8227861411137,1169.588849909788,1184.8357858211455,1199.9517821184363,1213.1393825875514,1223.4641717001289,1236.6054622518532,1254.9990936136842,1270.297560914043,1288.1520228926802,1304.4833007168374,1319.3310075639113,1330.834888271176,1341.8147215570916,1355.7577859404812,1376.2011765773116,1391.649564957472,1410.1410051536302,1424.1567149462542,1440.291969581731,1457.5198029890767,1468.5931312925684,1481.2552531522535,1497.1754214430189,1514.095660392724,1532.4287163410254,1548.786964278879,1561.2455360949687,1574.8023272729083,1588.243923547312,1600.3770495608162,1617.0977005263326,1632.5048726443101,1650.6657641958225,1667.666472179414,1683.7061211764592,1696.3516678379074,1706.6691402473296,1718.5805041768203,1736.2540245796995,1751.5927516579613,1770.1580028309334,1787.4303727864994,1802.6261768740126,1813.1259442798155,1827.5916359799241,1839.2701398657075,1858.3757047980955,1877.39941269476,1893.7939533918327,1910.2250348619302,1924.350541611219,1936.3650419235814,1949.6067613644118,1966.865974558778,1985.5346101103514,2003.8654674279107,2024.2951542312949,2039.7235952583383,2058.9652038911026,2075.880174134569,2088.301386116446,2102.5966407286533,2119.4831311265966,2134.9988967875133,2151.781286533619,2164.481460882622,2180.3421196616473,2193.271439047372,2205.4352133418884,2221.041134453439,2240.050640360187,2261.1698004414234,2279.5170935180467,2296.0143239364097,2312.9940805943174,2327.27736138565,2339.9064584129696,2351.027810268525,2370.768701470927,2382.8431286787268,2403.17815595041,2416.3959840935045,2432.0368005008218,2445.1064501113838,2458.667731851175,2471.6199180514022,2488.019639601873,2502.5568245379454,2524.954945838874,2538.410346715368,2554.72409979073,2566.968360642749,2579.2614513799963,2591.9815112473116,2611.251316864569,2631.1212219552003,2648.7458205352596,2663.7732304701267,2678.555240585107,2690.4061694671354,2702.4301813051097,2715.794921026399,2733.3695848987763,2747.1095109373914,2764.366181149483,2777.7286718099585,2789.985580016989,2800.3616698321093,2811.635445114543,2823.648156049946,2840.4539794105476,2856.495974251759,2873.0088445922634,2886.4632972642044,2899.98814126373,2913.2280506431503,2925.12093259217,2938.320207645119,2954.6046390183305,2967.4190205224413,2985.9520038631053,3000.606049815254,3012.6676055966177,3025.31234174936,3037.784277145503,3049.373159832547,3068.961577202945,3086.623559198505,3106.2248719708123,3124.7116192823923,3142.3200014849126,3153.4760290304575,3166.6827932716933,3178.3120640729026,3197.0391300695596,3212.8042783959877,3231.0437719431425,3247.4478376187935,3260.8380102631427,3274.965209147752,3289.3781334454707,3306.2990870664826,3324.339836193242,3340.2290726496744,3359.144174306696,3377.4900951694294,3393.235958615478,3405.2193323624506,3417.4973920518933,3428.6478811762904,3448.3152875545443,3465.188974807231,3484.3517169865377,3500.803140965033,3516.671662803368,3528.414218578698,3542.9173400078525,3554.1571439902104,3572.1967978970865,3585.7049907567844,3603.6476329127086,3618.9020637849203,3638.293019461372,3652.9053291732284,3664.5964534401614,3677.082241809815,3694.0787155448184,3708.039707756982,3727.326545758365,3743.4694582277134,3758.7272914110245,3771.9807623892025,3783.6638154403927,3793.360942071799,3814.5464910614173,3832.6491615385944,3849.822934347155,3866.8313776417667,3880.302083838596,3892.5884320404316,3907.256490954019,3919.3742524149325,3937.3043320403926,3954.660456449167,3974.53608815779,3988.9806310838667,4003.5717339284106,4015.2622213560635,4028.8819920427973,4041.4494438402135,4057.788443351723,4073.1976790865388,4094.339178099644,4110.284987794765,4126.09361888327,4137.249831328127,4149.4065029195335,4160.285380995865,4178.74330743839,4193.02466427595,4210.863989526402,4223.169762085832,4239.577622278327,4253.176797315872,4265.024661865804,4276.8153699486575,4299.392487747612,4316.617036991675,4337.078084384466,4352.053825966181,4366.950732579935,4377.643379118096,4391.053453238317,4402.2007824346665,4422.119053381554,4436.299011367764,4454.654869810645,4469.900273484251,4484.750781813581,4498.57958265719,4510.36482903172,4523.924988262974,4542.877850509161,4564.894771821261,4583.353848887908,4596.345755497476,4611.465225120847,4627.05460405318,4640.490354611377,4656.054909860848,4673.173410201163,4689.250847257894,4711.240846612724,4726.261861383607,4742.517827992039,4754.673321232795,4766.565290993745,4781.429377326198,4802.192621612933,4817.680804002094,4833.359976810242,4846.677555092718,4859.403303087522,4871.497361633094,4884.992411149358,4897.381269847356,4917.489873331671,4931.221827834054,4953.497814742606,4970.778109888982,4983.605286056094,4998.860283373854,5010.615509476103,5022.9703422718785,5044.120916579638,5061.5012053742985,5081.591620420532,5094.398227543368,5111.14261260126,5124.1919228472725,5136.154648129995,5148.298508668557,5168.316283016682,5187.3902111741345,5205.231693716053,5217.761019846476,5231.680389015083,5245.105939269555,5259.994814126743,5274.139338490678,5294.042738815404,5311.005499859072,5330.82773544395,5343.866235325179,5361.827185620702,5373.0299475778575,5387.391176349419,5400.018085535603,5418.447985542707,5431.293855878347,5452.725404613565,5465.160534231192,5481.5080309329,5494.567078955139,5504.885525802477,5519.524431880855,5536.460899356681,5549.11632840446,5566.17930831514,5580.002082765322,5594.668321539013,5606.687474638453,5620.653942009402,5633.266291694091,5651.0020019637095,5669.635091653901,5689.479706626606,5704.701594517362,5717.438016128214,5730.981558348641,5743.886121684933,5756.67919215687,5772.725193464294,5783.404796497588,5802.657659280931,5818.331942703851,5833.865656338793,5844.497621453167,5856.481366756027,5869.524148173352,5885.521375454947,5901.611640033577,5921.35719073089,5937.787922354558,5953.098211814666,5966.640804903202,5978.86997296984,5990.829344863395,6008.628269315814,6021.89624503842,6039.32472212616,6055.95088957831,6073.045277539807,6083.009633844469,6093.343498568576,6104.964192410126,6124.820112343655,6139.747352975788,6156.587875955111,6171.8462836461185,6189.942492218245,6200.91442924792,6214.736948978422,6230.87433123789,6248.524163997505,6261.479345333985,6278.062211911792,6292.813674472517,6311.210353418816,6324.523253681582,6337.778871789112,6348.373256719772,6365.472003985507,6380.92638302627,6398.219350354518,6417.133727380918,6434.396954129299,6446.375775882778,6460.923043870285,6473.545455353269,6493.002373854902,6508.588782794107,6529.870125998842,6548.935202813045,6563.70475498007,6576.797081670152,6589.088927197255,6601.050931817619,6623.88996904436,6636.49818146953,6659.545318023267,6675.094932730658,6689.823579003648,6703.622124422149,6717.045734000104,6728.922164525283,6746.006943375102,6762.285689773146,6784.246111168567,6799.637238931479,6815.019853861519,6825.6755816731675,6839.217460678033,6851.708097335047,6869.325774657708,6883.623347187552,6903.726242252853,6919.3928350434035,6932.664587629942,6945.114765514919,6957.097800924066,6967.7236521677905,6987.586164073074,7003.67296491217,7022.517303616071,7038.874055930918,7063.220257036791,7076.498050720084,7086.784951252791,7102.911381287236,7126.827934919081,7143.211164062336,7164.112207002353,7180.066551013587,7196.993363840951,7214.479737107941,7228.0362073188735,7239.833120842192,7259.009858965222,7272.385882031459,7292.6039159193615,7305.109671097667,7323.706769441343,7337.861550475319,7349.44097097765,7361.053552757966,7384.256299413435,7399.6470873817625,7415.4301289426185,7435.2036517512615,7448.143430694093,7460.326514506371,7471.828889394048,7484.536960881152,7504.37703922042,7523.607750737656,7541.806599912699,7554.1277402295,7568.953912621838,7582.427613192655,7594.478301118036,7607.43304694023,7627.47913737418,7642.548865860135,7657.20236057718,7672.508493991701,7689.429713396947,7702.291093420796,7713.87918216032,7724.776162981789,7741.197752235822,7758.951456537001,7779.882876971212,7796.393604368162,7811.097185122127,7822.967818426827,7835.288058450246,7846.215315639322,7865.502265060147,7882.198597316617,7902.01016207381,7916.504563387208,7931.148945582668,7945.171125406981,7958.238246799862,7970.547912971956,7987.186293475333,8002.456792409338,8019.800831004404,8034.426691315416,8047.782278998077,8058.028121542811,8070.247771303754,8082.182211930637,8099.281348382064,8117.704727577982,8134.639360797024,8150.666246453729,8166.495215631295,8181.08857979593,8193.483307916604,8204.335358455954,8221.313915970959,8236.287872136729,8258.56092756338,8273.067607178391,8288.541812846366,8300.780714873772,8314.654874663102,8327.130434987459,8345.13060489872,8363.053169762012,8381.724445779084,8396.497963052563,8412.379801462146,8427.06707928879,8440.503139490384,8453.12913025102,8474.603788451146,8490.524597373987,8509.127085534272,8523.751568735712,8535.143692450569,8546.475941991974,8560.942336514336,8573.26014293424,8591.639516653022,8607.3515470654,8628.832650729293,8643.406533625845,8658.491220444583,8673.902133792772,8685.138381337922,8698.082882095403,8715.381427565633,8733.73602574201,8755.256310722218,8773.892759558901,8796.000519062685,8809.67338150153,8823.900117713225,8837.225985000523,8854.165244735164,8870.8463294061,8892.396036496171,8907.72393858382,8921.673427123145,8934.664977567452,8948.090605662192,8960.601023860258,8979.166709769794,8994.163612297853,9013.097471030016,9029.277493079879,9048.026913320811,9061.785298510586,9073.973381894113,9086.997671042598,9106.994195704732,9120.938020543825,9141.527803658511,9155.806609795905,9171.381242077716,9182.806571325133,9197.671409833241,9209.794850051425,9228.409387294183,9239.788300637267,9259.488013206865,9280.618929035194,9296.293028460532,9308.688596526046,9320.886196603222,9334.392655639833,9353.197441008582,9369.564931248957,9388.331795917476,9403.695307381626,9418.243739414645,9432.499469490196,9446.225235669248,9458.889545034011,9478.810179608487,9493.800588550186,9512.634052261805,9528.478422053551,9544.951130429334,9556.14929751574,9568.332501015482,9579.789169231797,9598.167636403623,9612.517437630213,9632.1329961616,9647.349627808479,9661.796455827023,9674.622275199963,9687.014677886336,9698.39453025459,9716.788101677823,9731.358726709686,9750.70904992468,9765.365041680401,9782.380154326378,9795.738385376397,9807.520689466231,9821.720275996326,9843.117850066063,9859.358698570333,9879.02599006375,9892.779328317343,9907.723310436562,9920.580060907123,9931.91959454829,9945.132643764398,9962.767327700609,9978.32235454049,9995.52319262888,10010.613946735384,10025.462026302517,10041.525640057374,10054.687155578715,10069.532294395489,10087.469610991091,10100.179617954025,10116.192825664211,10138.666340688123,10153.523132337612,10167.348054533095,10184.093660848637,10195.500205923056,10213.657500205421,10230.941198036235,10252.804912445154,10266.728334358782,10279.23528991965,10291.189396739925,10302.8169679792,10314.909524210734,10332.825336783779,10353.056609252926,10371.346382997406,10388.821029274115,10407.751100650297,10421.005785719351,10435.473075576418,10452.802641277678,10472.23361975308,10490.34058170272,10510.071621537407,10526.27649197315,10542.329403226337,10553.422467947905,10565.437043555195,10575.862971665927,10595.751862037087,10610.952509687673,10626.79737971399,10639.997030634097,10653.093737509504,10665.333931751757,10678.934350541504,10689.355964992854,10707.986691985014,10724.27230091791,10742.968641857347,10759.44745838049,10773.52636492607,10786.30976591425,10798.608883796573,10809.747661620559,10827.14713387556,10846.757284689214,10865.556161361146,10880.74201798399,10895.370649099572,10907.21113540287,10919.41594284046,10934.519753084805,10955.579130113634,10970.603829506368,10991.23894552048,11005.187717592924,11022.729366842384,11036.21853841487,11050.886148357464,11066.333821552747,11083.6071035319,11098.732678308015,11117.175453243524,11132.484939417098,11146.286039872492,11159.37815752146,11171.440251577895,11184.174849593659,11202.373634278665,11217.881285497488,11235.736971998836,11248.695204118327,11266.742919426784,11278.214703583815,11289.25478895444,11302.284412402645,11320.236521271325,11333.125966652475,11353.300347917262,11367.466957068824,11381.872537258521,11393.052873467619,11404.731756278914,11415.667281290547,11432.936119402402,11454.47445366522,11473.494553177603,11489.390772297933,11506.343569285751,11516.645629080316,11530.78662421856,11541.95230450884,11560.807430761844,11578.4263874631,11600.105585409121,11613.09375112358,11633.679366216147,11645.524357558985,11658.955003315818,11671.590619769135,11693.353880288809,11709.743204778857,11728.325195469859,11745.015459096525,11763.102598661028,11774.643971306423,11786.362950576553,11798.949918184435,11817.74221407434,11832.689689165743,11851.522223714306,11866.936969044078,11880.193004817613,11893.105854045638,11906.395766794603,11917.476809289064,11936.104661162046,11952.738930331641,11971.675329960999,11989.684903271027,12007.616928243702,12019.010150885759,12036.164730140435,12049.558271015905,12067.28518481021,12084.885044864443,12106.128197885962,12125.498491824268,12142.89129233078,12155.465722776928,12166.645932512916,12177.063173719642,12195.159394240362,12209.444298889899,12228.479022919902,12245.99603529168,12266.40503080702,12277.939084428459,12292.491203680107,12303.286940067681,12323.069132229648,12336.679705311744,12357.821668041004,12376.65306988111,12394.415950651393,12406.015512011822,12421.279038839588,12432.985028659205,12450.384514860381,12469.1742506498,12485.924227157568,12504.250773980273,12522.570790990434,12536.0753987694,12550.326499779976,12564.88086209994,12584.535446986765,12598.840963617986,12619.918212475393,12635.663365976836,12649.689040416746,12661.943969172793,12673.104374357546,12688.419631929497,12705.125357216457,12725.66807868276,12742.612193852427,12759.313058833026,12772.528070418795,12783.645707159543,12795.722129702046,12807.797245142345,12827.24629106766,12841.996156135589,12859.636641335484,12874.343561710039,12889.923671376773,12900.808977553015,12914.332825159318,12926.576733378311,12944.90882278406,12961.039208965052,12983.790127311438,12999.98222172454,13018.429016631559,13030.880133722661,13046.116326116202,13059.90675425314,13079.012759275553,13093.735615057663,13112.049780643725,13129.481889975108,13142.938643463582,13155.462767476247,13166.333657073432,13180.635586859155,13199.843119250523,13214.669685563204,13232.213053156865,13250.14173181506,13267.67638421255,13278.348313655812,13292.234473934015,13304.274292259748,13321.862394108382,13339.585492669843,13358.863698358653,13372.686713315868,13389.535165376328,13403.094357497475,13416.505293326449,13428.152258347347,13447.19254521955,13462.905029632446,13481.42687514507,13498.061522472228,13514.025532182213,13524.450114200878,13536.390684585778,13547.346239413733,13566.225207597321,13585.712857039833,13606.462496916287,13619.45939778248,13637.564537424383,13650.706895946512,13664.484225163344,13677.563836484758,13692.868108550743,13709.219231935976,13728.234713460239,13742.858872135372,13757.781723178865,13768.976611006266,13780.681898945499,13793.126507840447,13813.776449913823,13833.822763868999,13851.1057976601,13864.432184700026,13878.149158649228,13891.758492072477,13904.84202311721,13919.688759536664,13937.82166149038,13953.992554255457,13972.862511007437,13987.891476282368,14002.838171182524,14015.871680422362,14027.222167973026,14039.33970470916,14062.263600498665,14079.165902577824,14098.655102603248,14114.60106025661,14127.27507185571,14139.359387148921,14152.194327552757,14167.339205148593,14186.750661299939,14202.61851679803,14221.129692826611,14238.316041301357,14255.745379659162,14268.509719351767,14280.958178077946,14291.124787313875,14308.085809953049,14322.8069083299,14340.063864171034,14352.409622170524,14366.554208624093,14378.82592483999,14394.457942516561,14404.922194673067,14420.450688035247,14436.796881272227,14455.606004390695,14469.598624764467,14482.331777259675,14494.381668789105,14506.075461390172,14520.661477680513,14538.216643795131,14555.641689167112,14571.060476711795,14585.747433680159,14601.965274532233,14613.116810647361,14626.776344318925,14638.960853611734,14658.758123729616,14677.174112706725,14694.086631443017,14709.928392999544,14722.988924287649,14733.09659127059,14746.8574543493,14758.088066611099,14774.085755951526,14788.555933604834,14806.531140066829,14824.058543446832,14841.602862519689,14853.177213547002,14864.625307052818,14876.1139433746,14899.044827334781,14914.759751242716,14933.881454606604,14947.700361840092,14963.582147956613,14976.292736036054,14988.538122669977,15000.173028685007,15019.381711723378,15035.522992070324,15053.786385228012,15067.327833601854,15080.884954738676,15095.842351070904,15106.291441941861,15118.360446516446,15139.956355254684,15156.086384341463,15175.737651288531,15192.43610076005,15209.056134094288,15219.853959509112,15232.666778397659,15246.029688341569,15263.604932991377,15278.389649860786,15295.713211088983,15309.664856301275,15324.805935264618,15338.472377610069,15349.691389420577,15362.465445930666
